,WL,n,k
238,2.680000000000002,1.6113774654161825,1.9690096070256103e-05
239,2.690000000000002,1.6112598488781853,1.9800244541877518e-05
240,2.700000000000002,1.611142232340188,1.9910393013498926e-05
241,2.7100000000000017,1.6110246158021906,2.002054148512034e-05
242,2.720000000000002,1.6109069992641933,2.0130689956741756e-05
243,2.730000000000002,1.610789382726196,2.024083842836317e-05
244,2.740000000000002,1.6106717661881986,2.035098689998458e-05
245,2.7500000000000018,1.6105541496502014,2.046113537160599e-05
246,2.760000000000002,1.6104365331122041,2.057128384322741e-05
247,2.7700000000000022,1.610318916574207,2.0681432314848824e-05
248,2.780000000000002,1.6102013000362094,2.0791580786470232e-05
249,2.790000000000002,1.6100836834982122,2.0901729258091643e-05
250,2.800000000000002,1.609966066960215,2.1011877729713058e-05
251,2.8100000000000023,1.6098484504222175,2.1122026201334476e-05
252,2.820000000000002,1.6097308338842202,2.1232174672955885e-05
253,2.830000000000002,1.609613217346223,2.1342323144577296e-05
254,2.840000000000002,1.6094956008082255,2.145247161619871e-05
255,2.8500000000000023,1.6093779842702283,2.1562620087820126e-05
256,2.860000000000002,1.609260367732231,2.1672768559441537e-05
257,2.870000000000002,1.6091427511942336,2.1782917031062945e-05
258,2.880000000000002,1.6090251346562363,2.1893065502684364e-05
259,2.8900000000000023,1.608907518118239,2.200321397430578e-05
260,2.900000000000002,1.6087899015802416,2.211336244592719e-05
261,2.910000000000002,1.6086722850422444,2.2223510917548598e-05
262,2.920000000000002,1.608554668504247,2.2333659389170013e-05
263,2.9300000000000024,1.6084370519662496,2.244380786079143e-05
264,2.940000000000002,1.6083194354282524,2.2553956332412843e-05
265,2.950000000000002,1.6082018188902552,2.266410480403425e-05
266,2.960000000000002,1.608084202352258,2.2774253275655666e-05
267,2.9700000000000024,1.6079665858142604,2.288440174727708e-05
268,2.980000000000002,1.6078489692762632,2.2994550218898496e-05
269,2.990000000000002,1.607731352738266,2.3104698690519904e-05
270,3.000000000000002,1.6076137362002685,2.321484716214132e-05
271,3.0100000000000025,1.6074961196622712,2.3324995633762734e-05
272,3.0200000000000022,1.607378503124274,2.3435144105384145e-05
273,3.030000000000002,1.6072608865862765,2.3545292577005557e-05
274,3.0400000000000023,1.6071432700482793,2.365544104862697e-05
275,3.0500000000000025,1.607025653510282,2.3765589520248387e-05
276,3.0600000000000023,1.6069080369722846,2.3875737991869798e-05
277,3.070000000000002,1.6067904204342873,2.398588646349121e-05
278,3.0800000000000023,1.60667280389629,2.4096034935112624e-05
279,3.0900000000000025,1.6065551873582926,2.420618340673404e-05
280,3.1000000000000023,1.6064375708202954,2.431633187835545e-05
281,3.110000000000002,1.6063199542822981,2.4426480349976862e-05
282,3.1200000000000023,1.6062023377443007,2.4536628821598277e-05
283,3.1300000000000026,1.6060847212063034,2.4646777293219692e-05
284,3.1400000000000023,1.6059671046683062,2.47569257648411e-05
285,3.150000000000002,1.605849488130309,2.4867074236462515e-05
286,3.1600000000000024,1.6057318715923115,2.497722270808393e-05
287,3.1700000000000026,1.6056142550543142,2.5087371179705345e-05
288,3.1800000000000024,1.605496638516317,2.5197519651326753e-05
289,3.190000000000002,1.6053790219783195,2.5307668122948165e-05
290,3.2000000000000024,1.6052614054403223,2.5417816594569583e-05
291,3.2100000000000026,1.605143788902325,2.5527965066190998e-05
292,3.2200000000000024,1.6050261723643275,2.5638113537812406e-05
293,3.230000000000002,1.6049085558263303,2.5748262009433817e-05
294,3.2400000000000024,1.604790939288333,2.5858410481055232e-05
295,3.2500000000000027,1.6046733227503356,2.596855895267665e-05
296,3.2600000000000025,1.6045557062123383,2.607870742429806e-05
297,3.2700000000000022,1.604438089674341,2.618885589591947e-05
298,3.2800000000000025,1.6043204731363436,2.6299004367540885e-05
299,3.2900000000000027,1.6042028565983464,2.64091528391623e-05
300,3.3000000000000025,1.6040852400603491,2.651930131078371e-05
301,3.3100000000000023,1.6039676235223517,2.662944978240512e-05
302,3.3200000000000025,1.6038500069843544,2.6739598254026535e-05
303,3.3300000000000027,1.6037323904463572,2.6849746725647953e-05
304,3.3400000000000025,1.6036147739083597,2.6959895197269364e-05
305,3.3500000000000023,1.6034971573703625,2.7070043668890772e-05
306,3.3600000000000025,1.6033795408323652,2.7180192140512187e-05
307,3.3700000000000028,1.603261924294368,2.7290340612133606e-05
308,3.3800000000000026,1.6031443077563705,2.7400489083755014e-05
309,3.3900000000000023,1.6030266912183733,2.7510637555376425e-05
310,3.4000000000000026,1.602909074680376,2.762078602699784e-05
311,3.410000000000003,1.6027914581423786,2.773093449861926e-05
312,3.4200000000000026,1.6026738416043813,2.7841082970240667e-05
313,3.4300000000000024,1.602556225066384,2.7951231441862078e-05
314,3.4400000000000026,1.6024386085283866,2.8061379913483493e-05
315,3.450000000000003,1.6023209919903894,2.8171528385104908e-05
316,3.4600000000000026,1.602203375452392,2.828167685672632e-05
317,3.4700000000000024,1.6020857589143946,2.839182532834773e-05
318,3.4800000000000026,1.6019681423763974,2.8501973799969146e-05
319,3.490000000000003,1.6018505258384002,2.861212227159056e-05
320,3.5000000000000027,1.6017329093004027,2.8722270743211972e-05
321,3.5100000000000025,1.6016152927624054,2.8832419214833384e-05
322,3.5200000000000027,1.6014976762244082,2.89425676864548e-05
323,3.530000000000003,1.6013800596864107,2.9052716158076214e-05
324,3.5400000000000027,1.6012624431484135,2.9162864629697625e-05
325,3.5500000000000025,1.6011448266104162,2.9273013101319033e-05
326,3.5600000000000027,1.601027210072419,2.938316157294045e-05
327,3.570000000000003,1.6009095935344215,2.9493310044561866e-05
328,3.5800000000000027,1.6007919769964243,2.9603458516183278e-05
329,3.5900000000000025,1.600674360458427,2.9713606987804686e-05
330,3.6000000000000028,1.6005567439204296,2.98237554594261e-05
331,3.610000000000003,1.6004391273824323,2.993390393104752e-05
332,3.6200000000000028,1.600321510844435,3.0044052402668927e-05
333,3.6300000000000026,1.6002038943064376,3.015420087429034e-05
334,3.640000000000003,1.6000862777684404,3.0264349345911754e-05
335,3.650000000000003,1.5999686612304431,3.037449781753317e-05
336,3.660000000000003,1.5998510446924457,3.048464628915458e-05
337,3.6700000000000026,1.5997334281544484,3.059479476077599e-05
338,3.680000000000003,1.5996158116164512,3.07049432323974e-05
339,3.690000000000003,1.5994981950784537,3.081509170401882e-05
340,3.700000000000003,1.5993805785404565,3.092524017564023e-05
341,3.7100000000000026,1.5992629620024592,3.103538864726165e-05
342,3.720000000000003,1.5991453454644617,3.114553711888306e-05
343,3.730000000000003,1.5990277289264645,3.125568559050448e-05
344,3.740000000000003,1.5989101123884673,3.1365834062125886e-05
345,3.7500000000000027,1.59879249585047,3.1475982533747294e-05
346,3.760000000000003,1.5986748793124725,3.158613100536871e-05
347,3.770000000000003,1.5985572627744753,3.1696279476990124e-05
348,3.780000000000003,1.598439646236478,3.180642794861154e-05
349,3.7900000000000027,1.5983220296984806,3.191657642023295e-05
350,3.800000000000003,1.5982044131604833,3.202672489185437e-05
351,3.810000000000003,1.598086796622486,3.213687336347578e-05
352,3.820000000000003,1.5979691800844886,3.2247021835097185e-05
353,3.8300000000000027,1.5978515635464914,3.23571703067186e-05
354,3.840000000000003,1.5977339470084941,3.2467318778340014e-05
355,3.850000000000003,1.5976163304704967,3.257746724996143e-05
356,3.860000000000003,1.5974987139324994,3.2687615721582844e-05
357,3.8700000000000028,1.5973810973945022,3.279776419320425e-05
358,3.880000000000003,1.5972634808565047,3.290791266482567e-05
359,3.8900000000000032,1.5971458643185075,3.301806113644708e-05
360,3.900000000000003,1.5970282477805102,3.312820960806849e-05
361,3.910000000000003,1.5969106312425128,3.3238358079689905e-05
362,3.920000000000003,1.5967930147045155,3.334850655131132e-05
363,3.9300000000000033,1.5966753981665183,3.3458655022932735e-05
364,3.940000000000003,1.5965577816285208,3.356880349455415e-05
365,3.950000000000003,1.5964401650905236,3.367895196617556e-05
366,3.960000000000003,1.5963225485525263,3.378910043779697e-05
367,3.9700000000000033,1.596204932014529,3.389924890941839e-05
368,3.980000000000003,1.5960873154765316,3.4009397381039796e-05
369,3.990000000000003,1.5959696989385344,3.411954585266121e-05
370,4.0000000000000036,1.595852082400537,3.4229694324282626e-05
371,4.010000000000003,1.5957344658625396,3.433984279590404e-05
372,4.020000000000003,1.5956168493245424,3.4449991267525455e-05
373,4.030000000000003,1.5954992327865452,3.456013973914686e-05
374,4.040000000000004,1.5953816162485477,3.4670288210768285e-05
375,4.050000000000003,1.5952639997105504,3.478043668238969e-05
376,4.060000000000003,1.5951463831725532,3.48905851540111e-05
377,4.070000000000003,1.5950287666345557,3.5000733625632516e-05
378,4.080000000000004,1.5949111500965585,3.511088209725393e-05
379,4.090000000000003,1.5947935335585612,3.5221030568875346e-05
380,4.100000000000003,1.5946759170205638,3.5331179040496754e-05
381,4.110000000000003,1.5945583004825665,3.544132751211816e-05
382,4.120000000000004,1.5944406839445693,3.5551475983739584e-05
383,4.1300000000000034,1.5943230674065718,3.566162445536099e-05
384,4.140000000000003,1.5942054508685746,3.577177292698241e-05
385,4.150000000000003,1.5940878343305773,3.588192139860382e-05
386,4.160000000000004,1.59397021779258,3.599206987022524e-05
387,4.1700000000000035,1.5938526012545826,3.610221834184665e-05
388,4.180000000000003,1.5937349847165854,3.621236681346806e-05
389,4.190000000000003,1.5936173681785881,3.632251528508947e-05
390,4.200000000000004,1.5934997516405907,3.643266375671089e-05
391,4.2100000000000035,1.5933821351025934,3.65428122283323e-05
392,4.220000000000003,1.5932645185645962,3.665296069995371e-05
393,4.230000000000003,1.5931469020265987,3.676310917157512e-05
394,4.240000000000004,1.5930292854886015,3.687325764319654e-05
395,4.2500000000000036,1.5929116689506042,3.698340611481796e-05
396,4.260000000000003,1.5927940524126067,3.709355458643936e-05
397,4.270000000000003,1.5926764358746095,3.7203703058060774e-05
398,4.280000000000004,1.5925588193366123,3.7313851529682195e-05
399,4.290000000000004,1.5924412027986148,3.7424000001303604e-05
400,4.300000000000003,1.5923235862606175,3.753414847292502e-05
401,4.310000000000003,1.5922059697226203,3.7644296944546427e-05
402,4.320000000000003,1.5920883531846228,3.7754445416167835e-05
403,4.330000000000004,1.5919707366466256,3.7864593887789256e-05
404,4.340000000000003,1.5918531201086283,3.7974742359410664e-05
405,4.350000000000003,1.591735503570631,3.808489083103208e-05
406,4.360000000000004,1.5916178870326336,3.8195039302653494e-05
407,4.370000000000004,1.5915002704946364,3.830518777427491e-05
408,4.3800000000000034,1.5913826539566391,3.8415336245896324e-05
409,4.390000000000003,1.5912650374186417,3.852548471751773e-05
410,4.400000000000003,1.5911474208806444,3.863563318913914e-05
411,4.410000000000004,1.5910298043426472,3.874578166076056e-05
412,4.4200000000000035,1.5909121878046497,3.885593013238197e-05
413,4.430000000000003,1.5907945712666525,3.8966078604003385e-05
414,4.440000000000004,1.5906769547286552,3.90762270756248e-05
415,4.450000000000004,1.5905593381906578,3.9186375547246215e-05
416,4.4600000000000035,1.5904417216526605,3.929652401886762e-05
417,4.470000000000003,1.5903241051146633,3.940667249048903e-05
418,4.480000000000003,1.5902064885766658,3.9516820962110446e-05
419,4.490000000000004,1.5900888720386686,3.962696943373187e-05
420,4.5000000000000036,1.5899712555006713,3.9737117905353276e-05
421,4.510000000000003,1.5898536389626738,3.984726637697469e-05
422,4.520000000000004,1.5897360224246766,3.9957414848596106e-05
423,4.530000000000004,1.5896184058866794,4.006756332021752e-05
424,4.540000000000004,1.5895007893486819,4.017771179183893e-05
425,4.550000000000003,1.5893831728106846,4.028786026346034e-05
426,4.560000000000003,1.5892655562726874,4.039800873508175e-05
427,4.570000000000004,1.5891479397346902,4.0508157206703166e-05
428,4.580000000000004,1.5890303231966927,4.061830567832458e-05
429,4.590000000000003,1.5889127066586954,4.0728454149945996e-05
430,4.600000000000004,1.5887950901206982,4.083860262156741e-05
431,4.610000000000004,1.5886774735827007,4.0948751093188826e-05
432,4.620000000000004,1.5885598570447035,4.1058899564810234e-05
433,4.6300000000000034,1.5884422405067062,4.116904803643164e-05
434,4.640000000000003,1.5883246239687088,4.127919650805306e-05
435,4.650000000000004,1.5882070074307115,4.138934497967447e-05
436,4.660000000000004,1.5880893908927143,4.149949345129589e-05
437,4.6700000000000035,1.5879717743547168,4.1609641922917295e-05
438,4.680000000000004,1.5878541578167196,4.171979039453872e-05
439,4.690000000000004,1.5877365412787223,4.182993886616013e-05
440,4.700000000000004,1.5876189247407249,4.194008733778153e-05
441,4.7100000000000035,1.5875013082027276,4.205023580940295e-05
442,4.720000000000003,1.5873836916647304,4.216038428102436e-05
443,4.730000000000004,1.587266075126733,4.227053275264578e-05
444,4.740000000000004,1.5871484585887357,4.238068122426719e-05
445,4.7500000000000036,1.5870308420507384,4.24908296958886e-05
446,4.760000000000004,1.586913225512741,4.260097816751002e-05
447,4.770000000000004,1.5867956089747437,4.271112663913143e-05
448,4.780000000000004,1.5866779924367465,4.2821275110752845e-05
449,4.790000000000004,1.5865603758987492,4.2931423582374254e-05
450,4.800000000000003,1.5864427593607517,4.304157205399566e-05
451,4.810000000000004,1.5863251428227545,4.315172052561708e-05
452,4.820000000000004,1.5862075262847573,4.326186899723849e-05
453,4.830000000000004,1.5860899097467598,4.3372017468859906e-05
454,4.840000000000004,1.5859722932087625,4.348216594048133e-05
455,4.850000000000004,1.5858546766707653,4.3592314412102736e-05
456,4.860000000000004,1.5857370601327678,4.3702462883724144e-05
457,4.870000000000004,1.5856194435947706,4.381261135534556e-05
458,4.8800000000000034,1.5855018270567733,4.392275982696697e-05
459,4.890000000000004,1.5853842105187759,4.403290829858839e-05
460,4.900000000000004,1.5852665939807786,4.41430567702098e-05
461,4.910000000000004,1.5851489774427814,4.425320524183121e-05
462,4.920000000000004,1.585031360904784,4.436335371345263e-05
463,4.930000000000004,1.5849137443667867,4.447350218507404e-05
464,4.940000000000004,1.5847961278287894,4.458365065669545e-05
465,4.950000000000004,1.5846785112907922,4.4693799128316865e-05
466,4.9600000000000035,1.5845608947527947,4.480394759993827e-05
467,4.970000000000004,1.5844432782147975,4.4914096071559695e-05
468,4.980000000000004,1.5843256616768002,4.50242445431811e-05
469,4.990000000000004,1.5842080451388028,4.513439301480251e-05
